Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L
1929,0156443007,"Incest: From \A Journal of Love\"" -The Unexpurgated Diary of AnaÃ¯s Nin (1932-1934)""",AnaÃ¯s Nin,Harvest Books,1993,Biography & Autobiography,"The author's diary includes details of her relationships with Henry Miller and his wife, June, Antonin Artaud, Rene Allendy, Otto Rank, and her father",http://images.amazon.com/images/P/0156443007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156443007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156443007.01.LZZZZZZZ.jpg
1930,0671763792,JOY WITHIN,Joan Goldstein,Simon &amp; Schuster,1990,"Body, Mind & Spirit","Carefully avoiding and particular religious or spiritual point of view, this book offers a practical step-by-step guide to meditation for beginners. It explains what meditation is and details its many benefits, including inner peace, stress reduction, relaxation, and joy. Illustrated.",http://images.amazon.com/images/P/0671763792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671763792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671763792.01.LZZZZZZZ.jpg
1931,0679761780,Blues for Mister Charlie: A Play,James Baldwin,Vintage Books USA,1995,Drama,A drama focusing on the murder of a black youth by a white man in a Southern town and the racism and violent emotions it engenders.,http://images.amazon.com/images/P/0679761780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679761780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679761780.01.LZZZZZZZ.jpg
1932,189162041X,White Widow,James Lehrer,PublicAffairs,2000,Fiction,"Praised by the New York Times Book Review as ""an...affecting morality tale,"" Jim Lehrer's devastating White Widow brings the reader to the brink of one man's unstoppable, ruinous passion for a complete stranger. Jack T. Oliver has a solid marriage, a cozy house in Corpus Christi, and a job he loves as a driver for the Great Western Trailways bus line. In a few weeks, Jack is going to be promoted to Master Operator in recognition of his years of perfect service and on-time driving. It's a good life. Until a White Widow boards his bus, on a one-way ticket from Victoria to Corpus Christi. A White Widow is a wild card, a woman traveling alone who can change the course of a driver's life, and not always for the best. What happens when Jack Oliver's White Widow passes through his life is as unforgettable as it is irrevocable. Within weeks, without ever even learning her name, he will fall passionately in love—and lose everything he has, a few things he never had, and some he never thought about until they were gone.",http://images.amazon.com/images/P/189162041X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/189162041X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/189162041X.01.LZZZZZZZ.jpg
1933,067978117X,The Living and the Dead : Robert McNamara and Five Lives of a Lost War,PAUL HENDRICKSON,Vintage,1997,History,"A critical study of Secretary of Defense Robert McNamara and his role in the Vietnam War focuses on the lives of five people who become intertwined in the resulting chaos--a combat Marine, an Army nurse, a Vietnamese refugee, a Quaker, and an artist. Reprint. 60,000 first printing.",http://images.amazon.com/images/P/067978117X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067978117X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067978117X.01.LZZZZZZZ.jpg
1934,0517219026,"Stephen King: Three Complete Novels: Carrie, 'Salems' Lot &amp; The Shining",Stephen King,Wings,2002,Fiction,Provides three of the author's early horror tales.,http://images.amazon.com/images/P/0517219026.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517219026.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517219026.01.LZZZZZZZ.jpg
1935,0140144188,Journal of a Novel: The East of Eden Letters,John Steinbeck,Penguin Books,1990,Literary Criticism,"Each working day from January 29 to November 1, 1951, John Steinbeck warmed up to the work of writing East of Eden with a letter to the late Pascal Covici, his friend and editor at The Viking Press. It was his way, he said, of ""getting my mental arm in shape to pitch a good game."" Steinbeck's letters were written on the left-hand pages of a notebook in which the facing pages would be filled with the test of East of Eden. They touched on many subjects—story arguments, trial flights of worknamship, concern for his sons. Part autobiography, part writer's workshop, these letters offer an illuminating perspective on Steinbeck's creative process, and a fascinating glimpse of Steinbeck, the private man.",http://images.amazon.com/images/P/0140144188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140144188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140144188.01.LZZZZZZZ.jpg
1936,0553234315,Emma,Charlotte Bronte,Bantam Books (Mm),1983,Fiction,"The ruthless and cruel Emma causes a great many problems for Mrs. Chalfont, the narrator, and for the abandoned child, Martina, in a new completion of Charlotte Bronte's last, unfinished novel",http://images.amazon.com/images/P/0553234315.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553234315.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553234315.01.LZZZZZZZ.jpg
1937,0886776503,"Fire in the Sky (Shadowsong Trilogy, No 1)",Jo Clayton,Daw Books,1995,Fiction,"Emerging from her centuries-long imprisonment inside an alien artifact, Shadith learns that she has developed an empathic musical skill, and is called upon to delegate a mission with a musically communicating alien race. Original.",http://images.amazon.com/images/P/0886776503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886776503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886776503.01.LZZZZZZZ.jpg
1938,0425161293,Hocus Pocus,Kurt Vonnegut,Berkley Publishing Group,1997,Fiction,"Tarkington College, a small, exclusive college in upstate New York, is turned upside down when ten thousand prisoners from the maximum security prison across Lake Mohiga break out and head for the college",http://images.amazon.com/images/P/0425161293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425161293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425161293.01.LZZZZZZZ.jpg
1939,0439405599,The Rescue (Guardians of Ga'hoole),Kathryn Lasky,Scholastic Paperbacks,2003,Juvenile Fiction,"Soren has been reunited with this sister, Eglantine, but now he must deal with the mysterious disappearance of his mentor, Ezylryb, and in his attempt to save his teacher must fight a formidable foe.",http://images.amazon.com/images/P/0439405599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439405599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439405599.01.LZZZZZZZ.jpg
1940,0439405580,The Journey (Guardians of Ga'hoole),Kathryn Lasky,Scholastic Paperbacks,2003,Juvenile Fiction,"Wishing to fight off evil that exists among the owls of the Great Ga'Hoole Tree, Soren, Gylfie, Twilight, and Digger must endure harsh training from the elders to become Ga'Hoolian owls, and carry out their good deeds.",http://images.amazon.com/images/P/0439405580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439405580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439405580.01.LZZZZZZZ.jpg
1941,0439405572,Guardians Of Ga'hoole: The Capture,Kathryn Lasky,Scholastic Paperbacks,2003,United States,"Presents, in question and answer format, a history of the United States from the exploration of Christopher Columbus to the terrorist attacks of September 11, 2001.",http://images.amazon.com/images/P/0439405572.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439405572.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439405572.01.LZZZZZZZ.jpg
1942,0618153977,The Lord of the Rings,J. R. R. Tolkien,Houghton Mifflin Company,2001,Fiction,"Beginning on December 19, New Line Cinema will present a grand trilogy of live-action feature films: The Fellowship of the Ring, The Two Towers, & The Return of the King. The three separately released installments of J.R.R. Tolkien's The Lord of the Rings will mark the return of ""cliffhanger cinema"" for the first time since the serial adventures of decades past. Tolkien's mythic vision will come to life through the cutting-edge cinema technology & artistry of director Peter Jackson. Houghton Mifflin, publisher of the epic masterworks of J.R.R. Tolkien for more than sixty years, is proud to offer new movie tie-in volumes, each available separately & in boxed sets. Paperback & hardcover editions & boxed sets will have different cover art.",http://images.amazon.com/images/P/0618153977.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618153977.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618153977.01.LZZZZZZZ.jpg
1943,0060989157,The Dirt : Confessions of the World's Most Notorious Rock Band,Tommy Lee,Regan Books,2002,Biography & Autobiography,"The most influential, enduring, and iconic metal band of the 1980's reveals everything a tell-all of epic proportions. This unbelievable autobiography explores the rebellious lives of four of the most influential icons in American rock history. Motley Crue was the voice of a barely pubescent Generation X, the anointed high priests of backward-masking pentagram rock, pioneers of Hollywood glam, and the creators of MTV's first ""power ballad."" Their sex lives claimed celebrities from Heather Locklear to Pamela Anderson to Donna D'Errico. Their scuffles involved everyone from Axl Rose to 2LiveCrew. Their hobbies have included collecting automatic weapons, cultivating long arrest records, pushing the envelope of conceivable drug abuse, and dreaming up backstage antics that would make Ozzy Osbourne blanch with modesty. Provocatively written and brilliantly designed, this book includes over 100 photos, many never before published, for the most exciting and insightful look ever into the Crue.",http://images.amazon.com/images/P/0060989157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060989157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060989157.01.LZZZZZZZ.jpg
1944,0385240872,"Lost in the Funhouse: Fiction for Print, Tape, Live Voice (The Anchor Literary Library)",John Barth,Anchor,1988,Fiction,Fourteen short literary experiments intended for perusal in sequence are set in contemporary society and classical Greece,http://images.amazon.com/images/P/0385240872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385240872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385240872.01.LZZZZZZZ.jpg
1945,0393323528,Next: The Future Just Happened,Michael Lewis,W. W. Norton &amp; Company,2002,Business & Economics,"The author of Liar's Poker and The Next New Thing explains the Internet's role in how people live, work, and think, identifying a status revolution in which individuals are key players, and offers a forecast of future implications of this technological revolution on human society. Reprint. 55,000 first printing.",http://images.amazon.com/images/P/0393323528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393323528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393323528.01.LZZZZZZZ.jpg
1946,0679600051,"In Search of Lost Time, Volume 1 : Swann's Way (In Search of Lost Time)",MARCEL PROUST,Modern Library,1992,Fiction,The narrator interrupts reminiscences about his childhood spent in the late-nineteenth-century France to recall the affair which a friend of the family carries on with young Odette de Crecy.,http://images.amazon.com/images/P/0679600051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679600051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679600051.01.LZZZZZZZ.jpg
1947,0807014265,Man's Search for Meaning: An Introduction to Logotherapy,Victor E. Frankl,Beacon Press,2000,Psychology,"A new gift edition of a modern classic, with supplemental photographs, speeches, letters, and essays Psychiatrist Viktor Frankl's memoir of life in Nazi death camps has riveted generations of readers. Based on Frankl's own experience and the stories of his patients, the book argues that we cannot avoid suffering but we can choose how to cope with it, find meaning in it, and move forward. Man's Search for Meaning has become one of the most influential books of our times, selling over twelve million copies worldwide. With a foreword by Harold S. Kushner, Frankl's classic is presented here in an elegant new edition with endpapers, supplementary photographs, and several of Frankl's previously unpublished letters, speeches, and essays.",http://images.amazon.com/images/P/0807014265.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0807014265.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0807014265.01.LZZZZZZZ.jpg
1948,0553277871,Angry Hills,Leon Uris,Bantam Books,1988,Fiction,"An account of the Jewish brigade from Palestine that fought with the British army in Greece in World War II. The spy-chase story drew on the actual experiences of Uris's uncle, who had fought as a volunteer in the campaign.",http://images.amazon.com/images/P/0553277871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553277871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553277871.01.LZZZZZZZ.jpg
1949,0691020167,Philosophy and the Mirror of Nature,Richard Rorty,Princeton University Press,1981,Philosophy,"Philosophy and the Mirror of Nature hit the philosophical world like a bombshell. Richard Rorty, a Princeton professor who had contributed to the analytic tradition in philosophy, was now attempting to shrug off all the central problems with which it had long been preoccupied. After publication, the Press was barely able to keep up with demand, and the book has since gone on to become one of its all-time best-sellers in philosophy. Rorty argued that, beginning in the seventeenth century, philosophers developed an unhealthy obsession with the notion of representation. They compared the mind to a mirror that reflects reality. In their view, knowledge is concerned with the accuracy of these reflections, and the strategy employed to obtain this knowledge--that of inspecting, repairing, and polishing the mirror--belongs to philosophy. Rorty's book was a powerful critique of this imagery and the tradition of thought that it spawned. He argued that the questions about truth posed by Descartes, Kant, Hegel, and modern epistemologists and philosophers of language simply couldn't be answered and were, in any case, irrelevant to serious social and cultural inquiry. This stance provoked a barrage of criticism, but whatever the strengths of Rorty's specific claims, the book had a therapeutic effect on philosophy. It reenergized pragmatism as an intellectual force, steered philosophy back to its roots in the humanities, and helped to make alternatives to analytic philosophy a serious choice for young graduate students. Twenty-five years later, the book remains a must-read for anyone seriously concerned about the nature of philosophical inquiry and what philosophers can and cannot do to help us understand and improve the world.",http://images.amazon.com/images/P/0691020167.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0691020167.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0691020167.01.LZZZZZZZ.jpg
