Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L,tokenized_description
2294,019280264X,Mansfield Park (Oxford World's Classics),Jane Austen,Oxford University Press,2003,Literary Criticism,cried fanny indeed must excuse could act thing give world indeed cannot act age ten fanny price leaves poverty portsmouth home brought among family wealthy uncle sir thomas bertram chilly grandeur mansfield park accepts lowly status gradually falls love cousin edmund dazzling sophisticated henry mary crawford arrive fanny watches cousins become embroiled rivalry sexual jealousy company starts rehearse play way entertainment fanny struggles retain independence face crawfords dangerous attractions henry turns attentions drama really begins new edition full justice austen complex subtle story placing regency context elucidating theatrical background pervades novel,http://images.amazon.com/images/P/019280264X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/019280264X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/019280264X.01.LZZZZZZZ.jpg,"['cried', 'fanny', 'indeed', 'must', 'excuse', 'could', 'act', 'thing', 'give', 'world', 'indeed', 'cannot', 'act', 'age', 'ten', 'fanny', 'price', 'leaves', 'poverty', 'portsmouth', 'home', 'brought', 'among', 'family', 'wealthy', 'uncle', 'sir', 'thomas', 'bertram', 'chilly', 'grandeur', 'mansfield', 'park', 'accepts', 'lowly', 'status', 'gradually', 'falls', 'love', 'cousin', 'edmund', 'dazzling', 'sophisticated', 'henry', 'mary', 'crawford', 'arrive', 'fanny', 'watches', 'cousins', 'become', 'embroiled', 'rivalry', 'sexual', 'jealousy', 'company', 'starts', 'rehearse', 'play', 'way', 'entertainment', 'fanny', 'struggles', 'retain', 'independence', 'face', 'crawfords', 'dangerous', 'attractions', 'henry', 'turns', 'attentions', 'drama', 'really', 'begins', 'new', 'edition', 'full', 'justice', 'austen', 'complex', 'subtle', 'story', 'placing', 'regency', 'context', 'elucidating', 'theatrical', 'background', 'pervades', 'novel']"
2295,0671722875,Shakespeare's Sonnets (Folger Shakespeare Library),William Shakespeare,Washington Square Press,2004,Drama,presents collection shakespeare sonnets includes detailed notes sonnets overview shakespeare life literary impact,http://images.amazon.com/images/P/0671722875.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671722875.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671722875.01.LZZZZZZZ.jpg,"['presents', 'collection', 'shakespeare', 'sonnets', 'includes', 'detailed', 'notes', 'sonnets', 'overview', 'shakespeare', 'life', 'literary', 'impact']"
2296,0743477545,A Midsummer Night's Dream (Folger Shakespeare Library),William Shakespeare,Washington Square Press,2004,Drama,shakespeare popular comedy love mistaken identity accompanied section reading shakespeare language information shakespeare life theater explanatory notes annotated reading lists essay,http://images.amazon.com/images/P/0743477545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743477545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743477545.01.LZZZZZZZ.jpg,"['shakespeare', 'popular', 'comedy', 'love', 'mistaken', 'identity', 'accompanied', 'section', 'reading', 'shakespeare', 'language', 'information', 'shakespeare', 'life', 'theater', 'explanatory', 'notes', 'annotated', 'reading', 'lists', 'essay']"
2297,0821758268,A Devilish Dilemma (Zebra Regency Romance),Judith Lansdowne,Zebra Books,1998,Fiction,miss minerva potts called engagement self absorbed lord whithall vowed marry met chadwick brumfield earl rossland known devil delight charming earl reputation scandalous minerva certain would never lose heart wrong,http://images.amazon.com/images/P/0821758268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821758268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821758268.01.LZZZZZZZ.jpg,"['miss', 'minerva', 'potts', 'called', 'engagement', 'self', 'absorbed', 'lord', 'whithall', 'vowed', 'marry', 'met', 'chadwick', 'brumfield', 'earl', 'rossland', 'known', 'devil', 'delight', 'charming', 'earl', 'reputation', 'scandalous', 'minerva', 'certain', 'would', 'never', 'lose', 'heart', 'wrong']"
2298,4770028962,Coin Locker Babies,Ryu Murakami,Kodansha International (JPN),2002,Fiction,rescued lockers left die infants raised freely follow ambitions kiku hashi begin parallel quests vengeance mothers abandoned society let happen,http://images.amazon.com/images/P/4770028962.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4770028962.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4770028962.01.LZZZZZZZ.jpg,"['rescued', 'lockers', 'left', 'die', 'infants', 'raised', 'freely', 'follow', 'ambitions', 'kiku', 'hashi', 'begin', 'parallel', 'quests', 'vengeance', 'mothers', 'abandoned', 'society', 'let', 'happen']"
2299,0803283857,Black Elk Speaks,John G. Neihardt,Bison Books,2004,Biography & Autobiography,black elk speaks story lakota visionary healer nicholas black elk people momentous twilight years nineteenth century black elk met distinguished poet writer critic john neihardt pine ridge reservation south dakota chose neihardt tell story neihardt understood conveyed black elk experiences powerful inspirational message humankind black elk received great vision white settlers invading lakotas homeland decimating buffalo herds threatening extinguish lakotas way life lakotas fought fiercely retain freedom way life dogged resistance resulted remarkable victory little bighorn unspeakable tragedy wounded knee black elk speaks offers much precious glimpse vanished time however related neihardt black elk searing visions unity humanity earth made book venerated spiritual classic whether appreciated poignant tale lakota life history native nation enduring spiritual testament black elk speaks unforgettable new edition features two additional essays john neihardt illuminate experience black elk essay alexis petri great granddaughter john neihardt celebrates neihardt remarkable accomplishments look legacy special relationship neihardt black elk written lori utecht editor knowledge opinion essays literary criticism john neihardt information john neihardt visit www neihardt com,http://images.amazon.com/images/P/0803283857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803283857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803283857.01.LZZZZZZZ.jpg,"['black', 'elk', 'speaks', 'story', 'lakota', 'visionary', 'healer', 'nicholas', 'black', 'elk', 'people', 'momentous', 'twilight', 'years', 'nineteenth', 'century', 'black', 'elk', 'met', 'distinguished', 'poet', 'writer', 'critic', 'john', 'neihardt', 'pine', 'ridge', 'reservation', 'south', 'dakota', 'chose', 'neihardt', 'tell', 'story', 'neihardt', 'understood', 'conveyed', 'black', 'elk', 'experiences', 'powerful', 'inspirational', 'message', 'humankind', 'black', 'elk', 'received', 'great', 'vision', 'white', 'settlers', 'invading', 'lakotas', 'homeland', 'decimating', 'buffalo', 'herds', 'threatening', 'extinguish', 'lakotas', 'way', 'life', 'lakotas', 'fought', 'fiercely', 'retain', 'freedom', 'way', 'life', 'dogged', 'resistance', 'resulted', 'remarkable', 'victory', 'little', 'bighorn', 'unspeakable', 'tragedy', 'wounded', 'knee', 'black', 'elk', 'speaks', 'offers', 'much', 'precious', 'glimpse', 'vanished', 'time', 'however', 'related', 'neihardt', 'black', 'elk', 'searing', 'visions', 'unity', 'humanity', 'earth', 'made', 'book', 'venerated', 'spiritual', 'classic', 'whether', 'appreciated', 'poignant', 'tale', 'lakota', 'life', 'history', 'native', 'nation', 'enduring', 'spiritual', 'testament', 'black', 'elk', 'speaks', 'unforgettable', 'new', 'edition', 'features', 'two', 'additional', 'essays', 'john', 'neihardt', 'illuminate', 'experience', 'black', 'elk', 'essay', 'alexis', 'petri', 'great', 'granddaughter', 'john', 'neihardt', 'celebrates', 'neihardt', 'remarkable', 'accomplishments', 'look', 'legacy', 'special', 'relationship', 'neihardt', 'black', 'elk', 'written', 'lori', 'utecht', 'editor', 'knowledge', 'opinion', 'essays', 'literary', 'criticism', 'john', 'neihardt', 'information', 'john', 'neihardt', 'visit', 'www', 'neihardt', 'com']"
2300,0689716044,The Bears on Hemlock Mountain,Alice Dalgliesh,Aladdin,1992,Juvenile Fiction,eight year old boy frightened traveling hemlock mountain overcomes fear taking trip chanting bears hemlock mountain suspenseful tale reissue,http://images.amazon.com/images/P/0689716044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689716044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689716044.01.LZZZZZZZ.jpg,"['eight', 'year', 'old', 'boy', 'frightened', 'traveling', 'hemlock', 'mountain', 'overcomes', 'fear', 'taking', 'trip', 'chanting', 'bears', 'hemlock', 'mountain', 'suspenseful', 'tale', 'reissue']"
2301,0517309807,"Jack London Illustrated : The Call of the Wild, White Fang, The Sea-Wolf, and 40 Short Stories",Jack London,Crown Publishing Group (NY),1988,Adventure stories,contains call wild white fang sea wolf short stories,http://images.amazon.com/images/P/0517309807.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517309807.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517309807.01.LZZZZZZZ.jpg,"['contains', 'call', 'wild', 'white', 'fang', 'sea', 'wolf', 'short', 'stories']"
2302,0380620006,Boy Who Turned into a TV Set,Stephen Manes,Harpercollins Juvenile Books,1984,Juvenile Fiction,although mother warns continues watch television much turn one ogden pettibone believe discovers clear color picture glowing stomach,http://images.amazon.com/images/P/0380620006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380620006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380620006.01.LZZZZZZZ.jpg,"['although', 'mother', 'warns', 'continues', 'watch', 'television', 'much', 'turn', 'one', 'ogden', 'pettibone', 'believe', 'discovers', 'clear', 'color', 'picture', 'glowing', 'stomach']"
2303,0075536390,The Complete Works,Tacitus,McGraw-Hill Humanities/Social Sciences/Languages,1964,History,translated alfred john church william jackson brodribb edited introduction moses hadas,http://images.amazon.com/images/P/0075536390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0075536390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0075536390.01.LZZZZZZZ.jpg,"['translated', 'alfred', 'john', 'church', 'william', 'jackson', 'brodribb', 'edited', 'introduction', 'moses', 'hadas']"
2304,0486226689,"Lost Continents: The Atlantis Theme in History, Science, and Literature",L. Sprague De Camp,Dover Publications,1970,Social Science,examines mythologies mystic cults literary works dissentations presented theme lost continents plato dialogues,http://images.amazon.com/images/P/0486226689.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486226689.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486226689.01.LZZZZZZZ.jpg,"['examines', 'mythologies', 'mystic', 'cults', 'literary', 'works', 'dissentations', 'presented', 'theme', 'lost', 'continents', 'plato', 'dialogues']"
2305,0789458209,Eyewitness: Tree,David Burnie,Dorling Kindersley Publishing,2000,Juvenile Nonfiction,photographs text explore anatomy life cycle trees examining different kinds bark seeds leaves commercial processing trees make lumber creatures live trees aspects,http://images.amazon.com/images/P/0789458209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789458209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789458209.01.LZZZZZZZ.jpg,"['photographs', 'text', 'explore', 'anatomy', 'life', 'cycle', 'trees', 'examining', 'different', 'kinds', 'bark', 'seeds', 'leaves', 'commercial', 'processing', 'trees', 'make', 'lumber', 'creatures', 'live', 'trees', 'aspects']"
2306,1565847040,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear,New Press,2001,History,decades readers throughout world enjoyed marvelous stories illustrations theodor seuss geisel better known dr seuss know work geisel political cartoonist world war ii new york daily newspaper pm extraordinarily trenchant cartoons geisel presents provocative history wartime politics entertainment weekly dr seuss goes war features handsome large format reproductions two hundred geisel cartoons alongside insightful booklist commentary historian richard minear places context national climate reflect pulitzer prize winner art spiegelman introduction places seuss firmly pantheon leading political cartoonists time,http://images.amazon.com/images/P/1565847040.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565847040.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565847040.01.LZZZZZZZ.jpg,"['decades', 'readers', 'throughout', 'world', 'enjoyed', 'marvelous', 'stories', 'illustrations', 'theodor', 'seuss', 'geisel', 'better', 'known', 'dr', 'seuss', 'know', 'work', 'geisel', 'political', 'cartoonist', 'world', 'war', 'ii', 'new', 'york', 'daily', 'newspaper', 'pm', 'extraordinarily', 'trenchant', 'cartoons', 'geisel', 'presents', 'provocative', 'history', 'wartime', 'politics', 'entertainment', 'weekly', 'dr', 'seuss', 'goes', 'war', 'features', 'handsome', 'large', 'format', 'reproductions', 'two', 'hundred', 'geisel', 'cartoons', 'alongside', 'insightful', 'booklist', 'commentary', 'historian', 'richard', 'minear', 'places', 'context', 'national', 'climate', 'reflect', 'pulitzer', 'prize', 'winner', 'art', 'spiegelman', 'introduction', 'places', 'seuss', 'firmly', 'pantheon', 'leading', 'political', 'cartoonists', 'time']"
2307,0345437837,The Case of the Curious Bride (Perry Mason Mysteries (Fawcett Books)),Erle Stanley Gardner,Fawcett Books,2000,Fiction,deceased con man husband turns declared dead plane crash threatening blackmail rhoda lorton since married millionaire reissue,http://images.amazon.com/images/P/0345437837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345437837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345437837.01.LZZZZZZZ.jpg,"['deceased', 'con', 'man', 'husband', 'turns', 'declared', 'dead', 'plane', 'crash', 'threatening', 'blackmail', 'rhoda', 'lorton', 'since', 'married', 'millionaire', 'reissue']"
2308,0811201120,Henry Miller on Writing (New Directions Paperbook),Henry Miller,New Directions Publishing Corporation,1964,Literary Criticism,rewarding pages henry miller books concern self education writer tells great writers ever set goals discovered excitement using words books read influenced learned draw experience,http://images.amazon.com/images/P/0811201120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811201120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811201120.01.LZZZZZZZ.jpg,"['rewarding', 'pages', 'henry', 'miller', 'books', 'concern', 'self', 'education', 'writer', 'tells', 'great', 'writers', 'ever', 'set', 'goals', 'discovered', 'excitement', 'using', 'words', 'books', 'read', 'influenced', 'learned', 'draw', 'experience']"
2309,0393093123,"Three Plays of Euripides: Alcestis, Medea : The Bachae",Paul Roche,W. W. Norton &amp; Company,1974,Drama,paul roche must ranked among great translators greek dramas century robert corrigan,http://images.amazon.com/images/P/0393093123.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393093123.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393093123.01.LZZZZZZZ.jpg,"['paul', 'roche', 'must', 'ranked', 'among', 'great', 'translators', 'greek', 'dramas', 'century', 'robert', 'corrigan']"
